Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_37NEJ_M_R,Shrubland,3,2,1,1,1,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NEJ_M_R,Grassland,0,26,24,7,6,12,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NEJ_M_R,Cropland,74,0,46,46,26,39,9,0,0,0,0
AFRICA_2024_WorldCover_2021_37NEJ_M_R,Wetland,30,30,0,11,0,13,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NEJ_M_R,Lichens_and_Mosses,1,1,0,1,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NEJ_M_R,Bareland,38,23,3,0,8,19,5,0,0,0,0
AFRICA_2024_WorldCover_2021_37NEJ_M_R,Built-up,9,10,5,8,0,9,1,0,0,0,0
AFRICA_2024_WorldCover_2021_37NEJ_M_R,Water,69,71,38,60,1,44,0,0,0,0,0
AFRICA_2024_WorldCover_2021_37NEJ_M_R,Forest,57,43,46,31,17,0,4,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NEJ_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NEJ_M_R,Cropland,0,0,23,0,0,0,6,65,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NEJ_M_R,Bareland,0,0,4,0,0,0,0,4,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NEJ_M_R,Forest,0,0,12,0,0,0,7,51,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NEJ_M_R,Wetland,0,0,0,0,0,0,2,70,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NEJ_M_R,Built-up,0,0,0,0,0,0,0,5,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NEJ_M_R,Water,0,0,24,0,0,0,0,30,0,0,0
AFRICA_2024_GWL_FCS30D_2022_37NEJ_M_R,Grassland,0,0,5,0,0,0,0,27,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NEJ_M_R,Shrubland,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NEJ_M_R,Grassland,0,0,0,0,0,0,17,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_37NEJ_M_R,Cropland,0,0,0,0,0,0,94,0,12,0,0
AFRICA_2024_GSW_Yearly_2021_37NEJ_M_R,Wetland,0,0,0,0,0,0,24,0,5,0,0
AFRICA_2024_GSW_Yearly_2021_37NEJ_M_R,Bareland,0,0,0,0,0,0,18,0,2,0,0
AFRICA_2024_GSW_Yearly_2021_37NEJ_M_R,Forest,0,0,0,0,0,0,33,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_37NEJ_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37NEJ_M_R,Water,0,0,0,0,0,0,0,0,35,0,0
AFRICA_2024_GLC_FCS30D_2022_37NEJ_M_R,Water,32,45,24,65,29,44,0,0,0,46,11
AFRICA_2024_GLC_FCS30D_2022_37NEJ_M_R,Cropland,50,0,23,59,36,47,6,0,0,69,20
AFRICA_2024_GLC_FCS30D_2022_37NEJ_M_R,Wetland,4,16,0,11,0,16,2,0,0,16,0
AFRICA_2024_GLC_FCS30D_2022_37NEJ_M_R,Built-up,8,8,0,7,0,7,0,0,0,10,4
AFRICA_2024_GLC_FCS30D_2022_37NEJ_M_R,Forest,31,38,12,43,29,0,7,0,0,51,16
AFRICA_2024_GLC_FCS30D_2022_37NEJ_M_R,Grassland,0,19,5,16,7,21,0,0,0,27,2
AFRICA_2024_GLC_FCS30D_2022_37NEJ_M_R,Bareland,16,17,4,0,14,18,0,0,0,25,6
AFRICA_2024_ESRI_Annual_LULC_2024_37NEJ_M_R,Grassland,0,47,0,1,22,25,7,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NEJ_M_R,Wetland,0,35,0,0,9,13,27,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NEJ_M_R,Bareland,0,37,0,0,20,4,30,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NEJ_M_R,Built-up,0,2,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NEJ_M_R,Water,0,75,7,0,12,25,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NEJ_M_R,Forest,0,52,4,0,34,0,40,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37NEJ_M_R,Cropland,0,0,2,5,42,41,36,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NEJ_M_R,Cropland,35,0,18,21,0,25,27,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NEJ_M_R,Wetland,23,17,0,4,0,15,19,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NEJ_M_R,Bareland,4,6,1,0,0,4,10,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NEJ_M_R,Water,5,15,6,1,0,15,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NEJ_M_R,Forest,16,18,2,4,0,0,16,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NEJ_M_R,Built-up,3,10,0,3,0,5,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37NEJ_M_R,Grassland,0,6,3,4,0,3,3,0,0,0,0
