Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AFRICA_2024_WorldCover_2021_36NTM_M_R,Shrubland,3,1,3,2,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NTM_M_R,Grassland,0,2,18,2,2,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NTM_M_R,Cropland,25,0,12,6,7,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NTM_M_R,Bareland,11,0,4,0,6,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NTM_M_R,Built-up,6,4,0,5,0,4,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NTM_M_R,Water,66,1,37,23,2,41,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NTM_M_R,Forest,66,10,28,6,13,0,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36NTM_M_R,Wetland,36,2,0,1,0,33,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36NTM_M_R,Permanent_ice_and_snow,4,0,0,1,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NTM_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NTM_M_R,Bareland,0,0,0,0,0,0,0,4,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NTM_M_R,Forest,0,0,12,0,0,0,2,61,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NTM_M_R,Cropland,0,0,0,0,0,0,0,13,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NTM_M_R,Wetland,0,0,0,0,0,0,0,101,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NTM_M_R,Water,0,0,13,0,0,0,0,48,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36NTM_M_R,Grassland,0,0,2,0,0,0,0,24,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NTM_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NTM_M_R,Grassland,0,0,0,0,0,0,6,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NTM_M_R,Forest,0,0,0,0,0,0,31,0,10,0,0
AFRICA_2024_GSW_Yearly_2021_36NTM_M_R,Wetland,0,0,0,0,0,0,7,0,4,0,0
AFRICA_2024_GSW_Yearly_2021_36NTM_M_R,Bareland,0,0,0,0,0,0,6,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NTM_M_R,Water,0,0,0,0,0,0,0,0,36,0,0
AFRICA_2024_GSW_Yearly_2021_36NTM_M_R,Cropland,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36NTM_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_36NTM_M_R,Cropland,1,0,0,4,2,15,0,0,0,24,0
AFRICA_2024_GLC_FCS30D_2022_36NTM_M_R,Wetland,0,4,0,11,3,25,0,0,0,43,0
AFRICA_2024_GLC_FCS30D_2022_36NTM_M_R,Bareland,5,1,0,0,2,6,0,0,0,14,0
AFRICA_2024_GLC_FCS30D_2022_36NTM_M_R,Built-up,3,4,0,0,0,4,0,0,0,7,0
AFRICA_2024_GLC_FCS30D_2022_36NTM_M_R,Water,9,16,13,32,13,30,0,0,0,58,0
AFRICA_2024_GLC_FCS30D_2022_36NTM_M_R,Forest,4,20,12,23,10,0,2,0,0,64,0
AFRICA_2024_GLC_FCS30D_2022_36NTM_M_R,Grassland,0,3,2,8,1,16,0,0,0,24,0
AFRICA_2024_GLC_FCS30D_2022_36NTM_M_R,Permanent_ice_and_snow,0,0,0,0,1,2,0,0,0,3,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NTM_M_R,Grassland,0,13,6,0,2,16,5,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NTM_M_R,Built-up,0,1,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NTM_M_R,Forest,0,19,18,0,19,0,35,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NTM_M_R,Cropland,0,0,1,1,6,4,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NTM_M_R,Wetland,0,6,0,0,0,18,38,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NTM_M_R,Bareland,0,0,0,0,0,4,7,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NTM_M_R,Water,0,4,11,2,1,8,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36NTM_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NTM_M_R,Wetland,7,0,0,0,0,10,16,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NTM_M_R,Forest,12,7,16,6,0,0,16,0,0,0,1
AFRICA_2024_DynamicWorld_2024_36NTM_M_R,Cropland,1,0,0,0,0,3,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NTM_M_R,Grassland,0,2,0,1,0,3,2,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NTM_M_R,Bareland,0,1,0,0,0,0,4,0,0,0,1
AFRICA_2024_DynamicWorld_2024_36NTM_M_R,Water,0,1,9,2,0,8,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36NTM_M_R,Built-up,0,0,0,1,0,2,0,0,0,0,0
