,0
Bareland,1208
Water,1120
Wetland,741
Cropland,500
Built-up,436
Grassland,273
Forest,271
Non_Wetland,129
Shrubland,110
Non_Water,50
Permanent_ice_and_snow,34
Lichens_and_Mosses,33
