Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_38NLM_M_R,Shrubland,2,3,3,1,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLM_M_R,Grassland,0,4,2,3,1,4,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLM_M_R,Cropland,57,0,23,26,2,52,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLM_M_R,Wetland,28,15,0,12,0,16,4,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLM_M_R,Lichens_and_Mosses,1,1,0,1,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLM_M_R,Bareland,29,9,8,0,5,17,1,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLM_M_R,Built-up,8,3,0,9,0,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLM_M_R,Water,69,34,45,65,0,72,0,0,0,0,0
AFRICA_2024_WorldCover_2021_38NLM_M_R,Forest,30,10,11,5,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLM_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLM_M_R,Grassland,0,0,0,0,0,0,0,10,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLM_M_R,Cropland,0,0,5,0,0,0,8,41,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLM_M_R,Bareland,0,0,3,0,0,0,8,8,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLM_M_R,Wetland,0,0,0,0,0,0,0,45,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLM_M_R,Water,0,0,21,0,0,0,0,33,0,0,0
AFRICA_2024_GWL_FCS30D_2022_38NLM_M_R,Forest,0,0,12,0,0,0,8,19,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLM_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLM_M_R,Grassland,0,0,0,0,0,0,8,0,4,0,0
AFRICA_2024_GSW_Yearly_2021_38NLM_M_R,Cropland,0,0,0,0,0,0,42,0,8,0,0
AFRICA_2024_GSW_Yearly_2021_38NLM_M_R,Wetland,0,0,0,0,0,0,23,0,9,0,0
AFRICA_2024_GSW_Yearly_2021_38NLM_M_R,Bareland,0,0,0,0,0,0,30,0,10,0,0
AFRICA_2024_GSW_Yearly_2021_38NLM_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_38NLM_M_R,Water,0,0,0,0,0,0,0,0,67,0,0
AFRICA_2024_GSW_Yearly_2021_38NLM_M_R,Forest,0,0,0,0,0,0,8,0,6,0,0
AFRICA_2024_GLC_FCS30D_2022_38NLM_M_R,Water,41,42,21,31,20,12,0,0,0,21,6
AFRICA_2024_GLC_FCS30D_2022_38NLM_M_R,Cropland,51,0,5,22,13,12,8,0,0,22,11
AFRICA_2024_GLC_FCS30D_2022_38NLM_M_R,Wetland,10,22,0,2,2,0,0,0,0,6,0
AFRICA_2024_GLC_FCS30D_2022_38NLM_M_R,Bareland,36,24,3,0,15,1,8,0,0,13,1
AFRICA_2024_GLC_FCS30D_2022_38NLM_M_R,Built-up,6,6,0,3,0,0,0,0,0,5,1
AFRICA_2024_GLC_FCS30D_2022_38NLM_M_R,Forest,30,34,12,15,6,0,8,0,0,22,11
AFRICA_2024_GLC_FCS30D_2022_38NLM_M_R,Grassland,0,6,0,0,0,0,0,0,0,1,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLM_M_R,Grassland,0,12,8,4,2,5,5,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLM_M_R,Wetland,0,19,0,0,0,10,21,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLM_M_R,Bareland,0,22,0,0,6,3,19,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLM_M_R,Built-up,0,1,0,1,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLM_M_R,Water,0,37,0,8,1,4,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLM_M_R,Forest,0,30,4,0,2,0,10,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_38NLM_M_R,Cropland,0,0,13,3,1,12,16,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLM_M_R,Cropland,4,0,6,6,0,8,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLM_M_R,Wetland,1,11,0,1,0,4,10,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLM_M_R,Grassland,0,10,0,9,0,4,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLM_M_R,Bareland,0,5,0,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLM_M_R,Built-up,0,1,0,4,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLM_M_R,Water,0,13,4,14,0,2,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_38NLM_M_R,Forest,0,7,4,2,0,0,3,0,0,0,0
