Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PYR_M_R,Shrubland,3,3,3,2,1,3,1,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYR_M_R,Grassland,0,36,24,10,4,23,2,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYR_M_R,Cropland,63,0,29,43,23,48,10,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYR_M_R,Wetland,71,73,0,14,0,52,39,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYR_M_R,Lichens_and_Mosses,1,1,0,0,0,1,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYR_M_R,Bareland,20,21,1,0,0,5,8,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYR_M_R,Built-up,10,9,0,7,0,10,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYR_M_R,Water,87,106,35,66,0,68,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PYR_M_R,Forest,71,69,44,39,24,0,25,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYR_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYR_M_R,Cropland,0,0,19,0,0,0,6,62,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYR_M_R,Bareland,0,0,4,0,0,0,3,6,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYR_M_R,Forest,0,0,19,0,0,0,6,93,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYR_M_R,Wetland,0,0,0,0,0,0,8,200,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYR_M_R,Water,0,0,26,0,0,0,0,87,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYR_M_R,Built-up,0,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PYR_M_R,Grassland,0,0,6,0,0,0,3,58,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PYR_M_R,Shrubland,0,0,0,0,0,0,5,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36PYR_M_R,Grassland,0,0,0,0,0,0,30,0,5,0,0
AFRICA_2024_GSW_Yearly_2021_36PYR_M_R,Cropland,0,0,0,0,0,0,65,0,14,0,0
AFRICA_2024_GSW_Yearly_2021_36PYR_M_R,Wetland,0,0,0,0,0,0,77,0,6,0,0
AFRICA_2024_GSW_Yearly_2021_36PYR_M_R,Bareland,0,0,0,0,0,0,26,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36PYR_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PYR_M_R,Water,0,0,0,0,0,0,0,0,66,0,0
AFRICA_2024_GSW_Yearly_2021_36PYR_M_R,Forest,0,0,0,0,0,0,78,0,13,0,0
AFRICA_2024_GLC_FCS30D_2022_36PYR_M_R,Water,18,28,26,62,28,69,0,0,0,88,6
AFRICA_2024_GLC_FCS30D_2022_36PYR_M_R,Cropland,28,0,19,47,29,62,6,0,0,77,17
AFRICA_2024_GLC_FCS30D_2022_36PYR_M_R,Wetland,0,8,0,32,10,45,8,0,0,72,0
AFRICA_2024_GLC_FCS30D_2022_36PYR_M_R,Built-up,7,6,1,4,0,6,0,0,0,8,4
AFRICA_2024_GLC_FCS30D_2022_36PYR_M_R,Forest,28,38,19,46,31,0,6,0,0,83,13
AFRICA_2024_GLC_FCS30D_2022_36PYR_M_R,Grassland,0,13,6,22,6,34,3,0,0,44,1
AFRICA_2024_GLC_FCS30D_2022_36PYR_M_R,Bareland,12,10,4,0,4,10,3,0,0,19,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYR_M_R,Grassland,0,36,36,0,4,21,18,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYR_M_R,Wetland,0,49,0,3,1,11,40,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYR_M_R,Bareland,0,29,1,0,2,4,13,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYR_M_R,Built-up,0,3,0,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYR_M_R,Forest,0,55,44,0,24,0,57,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYR_M_R,Water,0,55,71,8,0,11,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PYR_M_R,Cropland,0,0,17,6,24,25,34,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYR_M_R,Water,20,14,57,5,0,31,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYR_M_R,Cropland,26,0,18,13,0,24,22,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYR_M_R,Wetland,32,15,0,2,0,38,27,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYR_M_R,Bareland,2,5,4,0,0,4,8,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYR_M_R,Forest,23,18,9,1,0,0,13,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYR_M_R,Grassland,0,4,0,2,0,2,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PYR_M_R,Built-up,0,8,0,2,0,9,0,0,0,0,0
