Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PUU_M_R,Shrubland,3,3,2,1,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUU_M_R,Grassland,0,8,3,2,1,2,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUU_M_R,Cropland,61,0,31,34,17,26,13,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUU_M_R,Wetland,6,2,0,6,0,4,3,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUU_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUU_M_R,Bareland,28,14,6,0,5,5,7,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUU_M_R,Built-up,9,7,0,5,0,5,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUU_M_R,Water,32,18,7,32,0,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUU_M_R,Forest,29,22,2,6,0,0,1,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUU_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUU_M_R,Grassland,0,0,0,0,0,0,0,4,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUU_M_R,Cropland,0,0,7,0,0,0,1,31,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUU_M_R,Wetland,0,0,0,0,0,0,0,10,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUU_M_R,Bareland,0,0,0,0,0,0,1,6,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUU_M_R,Water,0,0,17,0,0,0,0,7,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUU_M_R,Forest,0,0,5,0,0,0,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUU_M_R,Shrubland,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUU_M_R,Grassland,0,0,0,0,0,0,8,0,4,0,0
AFRICA_2024_GSW_Yearly_2021_36PUU_M_R,Cropland,0,0,0,0,0,0,57,0,5,0,0
AFRICA_2024_GSW_Yearly_2021_36PUU_M_R,Water,0,0,0,0,0,0,0,0,20,0,0
AFRICA_2024_GSW_Yearly_2021_36PUU_M_R,Wetland,0,0,0,0,0,0,4,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUU_M_R,Bareland,0,0,0,0,0,0,21,0,1,0,0
AFRICA_2024_GSW_Yearly_2021_36PUU_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUU_M_R,Forest,0,0,0,0,0,0,10,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_36PUU_M_R,Cropland,50,0,7,25,19,14,1,0,0,51,4
AFRICA_2024_GLC_FCS30D_2022_36PUU_M_R,Bareland,27,17,0,0,12,4,1,0,0,16,1
AFRICA_2024_GLC_FCS30D_2022_36PUU_M_R,Built-up,7,4,0,2,0,3,0,0,0,7,0
AFRICA_2024_GLC_FCS30D_2022_36PUU_M_R,Forest,17,21,5,7,10,0,0,0,0,33,0
AFRICA_2024_GLC_FCS30D_2022_36PUU_M_R,Grassland,0,3,0,1,0,4,0,0,0,5,0
AFRICA_2024_GLC_FCS30D_2022_36PUU_M_R,Water,38,26,17,25,7,1,0,0,0,17,0
AFRICA_2024_GLC_FCS30D_2022_36PUU_M_R,Wetland,1,7,0,0,0,0,0,0,0,2,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUU_M_R,Grassland,0,16,0,2,6,3,2,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUU_M_R,Bareland,0,26,0,0,9,3,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUU_M_R,Built-up,0,2,0,1,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUU_M_R,Forest,0,18,0,0,12,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUU_M_R,Cropland,0,0,0,9,18,15,1,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUU_M_R,Wetland,0,2,0,0,0,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUU_M_R,Water,0,35,0,5,1,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUU_M_R,Cropland,4,0,0,19,0,11,15,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUU_M_R,Grassland,0,6,1,10,0,4,5,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUU_M_R,Water,0,3,3,9,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUU_M_R,Wetland,0,6,0,2,0,2,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUU_M_R,Bareland,0,4,0,0,0,0,4,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUU_M_R,Built-up,0,5,0,8,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUU_M_R,Forest,0,8,0,1,0,0,0,0,0,0,0
