,0
Water,2969
Cropland,2605
Wetland,2578
Grassland,1602
Bareland,1546
Forest,1415
Non_Wetland,1127
Built-up,858
Shrubland,461
Non_Water,251
Lichens_and_Mosses,90
Permanent_ice_and_snow,56
