Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_GSW_Yearly_2021_37PFM_M_R,Bareland,0,0,0,0,0,0,48,0,8,0,0
AFRICA_2024_GSW_Yearly_2021_37PFM_M_R,Built-up,0,0,0,0,0,0,2,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_37PFM_M_R,Water,0,0,0,0,0,0,0,0,39,0,0
AFRICA_2024_GSW_Yearly_2021_37PFM_M_R,Forest,0,0,0,0,0,0,29,0,1,0,0
AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R,Water,52,42,27,57,29,26,0,0,0,36,9
AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R,Cropland,73,0,27,58,34,42,4,0,0,65,27
AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R,Wetland,56,57,0,50,16,30,13,0,0,41,14
AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R,Bareland,57,45,9,0,33,19,1,0,0,39,15
AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R,Built-up,10,9,0,7,0,7,0,0,0,10,5
AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R,Forest,53,47,17,47,28,0,3,0,0,47,16
AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R,Grassland,0,24,3,15,7,17,0,0,0,24,4
AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R,Grassland,0,46,16,5,9,31,5,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R,Wetland,0,71,0,12,5,57,42,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R,Bareland,0,38,20,0,18,16,30,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R,Built-up,0,4,0,1,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R,Water,0,48,31,23,3,18,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R,Forest,0,59,29,2,26,0,23,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R,Cropland,0,0,38,11,37,43,25,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFM_M_R,Cropland,32,0,22,20,0,36,17,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFM_M_R,Wetland,43,53,0,19,0,52,52,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFM_M_R,Bareland,2,14,8,0,0,9,22,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFM_M_R,Water,9,14,10,13,0,14,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFM_M_R,Forest,13,15,5,1,0,0,3,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFM_M_R,Built-up,1,9,0,5,0,8,1,0,0,0,0
AFRICA_2024_DynamicWorld_2024_37PFM_M_R,Grassland,0,9,5,8,0,9,5,0,0,0,0
