Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PUR_M_R,Shrubland,3,1,3,2,2,1,3,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUR_M_R,Grassland,0,1,35,2,1,14,30,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUR_M_R,Cropland,76,0,19,14,8,7,13,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUR_M_R,Wetland,120,0,0,11,5,42,90,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUR_M_R,Bareland,25,0,3,0,5,1,6,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUR_M_R,Built-up,21,1,10,8,0,1,17,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUR_M_R,Water,124,0,84,23,0,0,103,0,0,0,0
AFRICA_2024_WorldCover_2021_36PUR_M_R,Forest,79,0,63,5,5,32,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUR_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUR_M_R,Grassland,0,0,10,0,0,3,0,91,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUR_M_R,Cropland,0,0,0,0,0,0,0,31,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUR_M_R,Bareland,0,0,0,0,0,0,0,8,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUR_M_R,Built-up,0,0,1,0,0,0,0,12,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUR_M_R,Forest,0,0,26,0,0,14,0,133,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUR_M_R,Wetland,0,0,0,0,0,13,0,280,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PUR_M_R,Water,0,0,39,0,0,0,0,117,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUR_M_R,Shrubland,0,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUR_M_R,Grassland,0,0,0,0,0,44,0,0,6,0,0
AFRICA_2024_GSW_Yearly_2021_36PUR_M_R,Cropland,0,0,0,0,0,31,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUR_M_R,Wetland,0,0,0,0,0,117,0,0,33,0,0
AFRICA_2024_GSW_Yearly_2021_36PUR_M_R,Bareland,0,0,0,0,0,5,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUR_M_R,Built-up,0,0,0,0,0,10,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PUR_M_R,Forest,0,0,0,0,0,96,0,0,22,0,0
AFRICA_2024_GSW_Yearly_2021_36PUR_M_R,Water,0,0,0,0,0,0,0,0,70,0,0
AFRICA_2024_GLC_FCS30D_2022_36PUR_M_R,Water,15,28,39,63,30,0,51,0,0,97,1
AFRICA_2024_GLC_FCS30D_2022_36PUR_M_R,Cropland,9,0,0,19,18,0,17,0,0,57,2
AFRICA_2024_GLC_FCS30D_2022_36PUR_M_R,Wetland,15,18,0,41,25,13,51,0,0,85,0
AFRICA_2024_GLC_FCS30D_2022_36PUR_M_R,Bareland,5,4,0,0,6,0,5,0,0,22,0
AFRICA_2024_GLC_FCS30D_2022_36PUR_M_R,Built-up,9,9,1,9,0,0,7,0,0,17,0
AFRICA_2024_GLC_FCS30D_2022_36PUR_M_R,Forest,13,20,26,44,18,14,0,0,0,92,0
AFRICA_2024_GLC_FCS30D_2022_36PUR_M_R,Grassland,0,12,10,29,7,3,31,0,0,46,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUR_M_R,Grassland,0,21,54,0,7,23,35,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUR_M_R,Built-up,0,1,1,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUR_M_R,Forest,0,20,55,0,20,32,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUR_M_R,Water,0,23,100,0,21,0,63,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUR_M_R,Wetland,0,16,0,0,22,51,60,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUR_M_R,Bareland,0,3,5,0,8,0,5,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PUR_M_R,Cropland,0,0,12,1,13,3,11,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUR_M_R,Water,40,8,45,0,0,0,54,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUR_M_R,Wetland,58,24,0,2,0,48,46,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUR_M_R,Forest,27,10,23,4,0,19,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUR_M_R,Grassland,0,5,4,6,0,6,5,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUR_M_R,Bareland,0,1,0,0,0,2,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUR_M_R,Built-up,0,6,1,5,0,1,2,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PUR_M_R,Cropland,0,0,0,1,0,0,1,0,0,0,0
