Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AFRICA_2024_WorldCover_2021_36PXA_M_R,Shrubland,3,3,3,2,1,3,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXA_M_R,Grassland,0,8,19,4,1,10,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXA_M_R,Cropland,91,0,53,64,18,82,30,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXA_M_R,Wetland,63,45,0,11,0,58,8,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXA_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXA_M_R,Bareland,49,33,11,0,11,16,4,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXA_M_R,Built-up,14,10,0,8,0,8,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXA_M_R,Water,89,88,54,69,0,93,0,0,0,0,0
AFRICA_2024_WorldCover_2021_36PXA_M_R,Forest,45,30,32,6,0,0,0,0,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXA_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXA_M_R,Cropland,0,0,30,0,0,0,13,104,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXA_M_R,Bareland,0,0,3,0,0,0,0,15,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXA_M_R,Forest,0,0,16,0,0,0,2,47,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXA_M_R,Wetland,0,0,0,0,0,0,0,130,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXA_M_R,Water,0,0,41,0,0,0,0,66,0,0,0
AFRICA_2024_GWL_FCS30D_2022_36PXA_M_R,Grassland,0,0,2,0,0,0,0,27,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,Shrubland,0,0,0,0,0,0,5,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,Grassland,0,0,0,0,0,0,28,0,3,0,0
AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,Cropland,0,0,0,0,0,0,162,0,41,0,0
AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,Wetland,0,0,0,0,0,0,82,0,16,0,0
AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,Bareland,0,0,0,0,0,0,55,0,9,0,0
AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,Water,0,0,0,0,0,0,0,0,109,0,0
AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,Forest,0,0,0,0,0,0,45,0,6,0,0
AFRICA_2024_GSW_Yearly_2021_36PXA_M_R,Built-up,0,0,0,0,0,0,5,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,Water,68,91,41,57,5,33,0,0,0,73,0
AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,Cropland,75,0,30,42,22,52,13,0,0,90,5
AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,Wetland,12,35,0,4,1,22,0,0,0,39,0
AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,Bareland,37,43,3,0,14,10,0,0,0,42,6
AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,Built-up,10,12,0,3,0,2,0,0,0,8,0
AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,Forest,31,42,16,9,4,0,2,0,0,49,0
AFRICA_2024_GLC_FCS30D_2022_36PXA_M_R,Grassland,0,13,2,2,0,12,0,0,0,26,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,Grassland,0,44,1,3,9,7,3,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,Wetland,0,86,0,0,2,11,22,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,Bareland,0,47,4,0,22,1,13,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,Built-up,0,2,0,1,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,Water,0,110,22,24,24,4,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,Forest,0,56,2,0,11,0,13,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_36PXA_M_R,Cropland,0,0,17,19,46,19,40,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PXA_M_R,Cropland,23,0,35,37,0,32,35,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PXA_M_R,Wetland,8,21,0,7,0,13,25,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PXA_M_R,Water,2,39,15,10,0,12,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PXA_M_R,Forest,4,16,13,4,0,0,8,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PXA_M_R,Grassland,0,11,7,10,0,7,6,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PXA_M_R,Bareland,0,12,0,0,0,0,16,0,0,0,0
AFRICA_2024_DynamicWorld_2024_36PXA_M_R,Built-up,0,7,0,8,0,1,1,0,0,0,0
