,0
Water,641
Wetland,501
Forest,385
Bareland,313
Built-up,260
Grassland,206
Non_Wetland,184
Permanent_ice_and_snow,110
Shrubland,80
Cropland,70
Lichens_and_Mosses,57
Non_Water,56
