,0
Water,2877
Wetland,2629
Bareland,1653
Forest,1508
Non_Wetland,1062
Grassland,838
Lichens_and_Mosses,806
Shrubland,749
Built-up,552
Permanent_ice_and_snow,471
Non_Water,240
