,0
Water,2034
Wetland,1913
Bareland,1190
Non_Wetland,708
Forest,554
Shrubland,542
Lichens_and_Mosses,514
Grassland,474
Permanent_ice_and_snow,392
Built-up,249
Non_Water,169
