Dataset,MajorityClass,Grassland,Cropland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Forest,Permanent_ice_and_snow,Non_Wetland,Non_Water,Shrubland
SIBERIA_2024_GLC_FCS30D_2022_42VXN_M_R,Built-up,10,8,3,10,19,0,2,17,0,0,0,13
SIBERIA_2024_GLC_FCS30D_2022_42VXN_M_R,Permanent_ice_and_snow,6,6,0,8,14,12,0,13,0,0,0,9
SIBERIA_2024_GLC_FCS30D_2022_42VXN_M_R,Forest,9,8,3,9,16,12,2,0,0,0,0,14
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXN_M_R,Water,0,4,27,0,14,20,0,14,13,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXN_M_R,Grassland,0,2,3,0,1,2,2,2,2,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXN_M_R,Wetland,0,14,0,0,15,18,16,13,15,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXN_M_R,Bareland,0,2,3,0,0,3,2,3,3,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXN_M_R,Built-up,0,3,3,0,3,0,2,2,3,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXN_M_R,Forest,0,3,3,0,3,3,2,0,3,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXN_M_R,Cropland,0,0,1,0,0,1,0,0,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXN_M_R,Lichens_and_Mosses,0,0,2,0,0,1,1,1,1,0,0,0
