,0
Water,745
Wetland,570
Forest,419
Bareland,315
Built-up,276
Non_Wetland,229
Grassland,217
Lichens_and_Mosses,150
Cropland,138
Non_Water,90
Shrubland,80
Permanent_ice_and_snow,70
