Dataset,MajorityClass,Grassland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Forest,Permanent_ice_and_snow,Non_Wetland,Non_Water,Shrubland,Cropland
SIBERIA_2024_WorldCover_2021_45WWS_M_R,Shrubland,3,3,3,3,2,2,3,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_45WWS_M_R,Grassland,0,3,3,2,1,2,3,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_45WWS_M_R,Wetland,37,0,36,31,12,31,33,5,0,0,0,0
SIBERIA_2024_WorldCover_2021_45WWS_M_R,Lichens_and_Mosses,3,3,0,0,0,1,1,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_45WWS_M_R,Bareland,8,8,15,0,4,13,9,6,0,0,0,0
SIBERIA_2024_WorldCover_2021_45WWS_M_R,Built-up,17,13,18,14,0,12,15,3,0,0,0,0
SIBERIA_2024_WorldCover_2021_45WWS_M_R,Water,35,32,38,35,17,0,33,5,0,0,0,0
SIBERIA_2024_WorldCover_2021_45WWS_M_R,Permanent_ice_and_snow,18,18,24,19,4,17,17,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_45WWS_M_R,Forest,20,23,22,17,8,15,0,1,0,0,0,0
SIBERIA_2024_WorldCover_2021_45WWS_M_R,Cropland,4,2,5,0,0,0,3,0,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_45WWS_M_R,Shrubland,0,0,0,0,0,0,0,0,3,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_45WWS_M_R,Grassland,0,0,0,0,0,0,0,0,6,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_45WWS_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,6,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_45WWS_M_R,Bareland,0,2,0,0,0,1,0,0,11,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_45WWS_M_R,Built-up,0,2,0,0,0,1,0,0,16,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_45WWS_M_R,Forest,0,3,0,0,0,2,0,0,26,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_45WWS_M_R,Cropland,0,0,0,0,0,0,0,0,2,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_45WWS_M_R,Wetland,0,0,0,0,0,2,0,0,110,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_45WWS_M_R,Water,0,7,0,0,0,0,0,0,25,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_45WWS_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,18,0,0,0
SIBERIA_2024_GSW_Yearly_2021_45WWS_M_R,Shrubland,0,0,0,0,0,6,0,0,0,1,0,0
SIBERIA_2024_GSW_Yearly_2021_45WWS_M_R,Grassland,0,0,0,0,0,8,0,0,0,2,0,0
SIBERIA_2024_GSW_Yearly_2021_45WWS_M_R,Wetland,0,0,0,0,0,69,0,0,0,12,0,0
SIBERIA_2024_GSW_Yearly_2021_45WWS_M_R,Lichens_and_Mosses,0,0,0,0,0,4,0,0,0,1,0,0
SIBERIA_2024_GSW_Yearly_2021_45WWS_M_R,Bareland,0,0,0,0,0,26,0,0,0,5,0,0
SIBERIA_2024_GSW_Yearly_2021_45WWS_M_R,Built-up,0,0,0,0,0,32,0,0,0,4,0,0
SIBERIA_2024_GSW_Yearly_2021_45WWS_M_R,Water,0,0,0,0,0,0,0,0,0,59,0,0
SIBERIA_2024_GSW_Yearly_2021_45WWS_M_R,Permanent_ice_and_snow,0,0,0,0,0,33,0,0,0,8,0,0
SIBERIA_2024_GSW_Yearly_2021_45WWS_M_R,Forest,0,0,0,0,0,39,0,0,0,9,0,0
SIBERIA_2024_GLC_FCS30D_2022_45WWS_M_R,Water,19,7,6,24,24,0,22,2,0,0,25,0
SIBERIA_2024_GLC_FCS30D_2022_45WWS_M_R,Cropland,3,0,0,2,0,0,3,0,0,0,3,0
SIBERIA_2024_GLC_FCS30D_2022_45WWS_M_R,Wetland,15,0,9,17,17,2,16,0,0,0,18,0
SIBERIA_2024_GLC_FCS30D_2022_45WWS_M_R,Bareland,4,2,0,0,12,1,6,5,0,0,6,0
SIBERIA_2024_GLC_FCS30D_2022_45WWS_M_R,Built-up,5,2,3,18,0,1,14,0,0,0,13,0
SIBERIA_2024_GLC_FCS30D_2022_45WWS_M_R,Permanent_ice_and_snow,12,0,1,18,18,1,15,0,0,0,18,0
SIBERIA_2024_GLC_FCS30D_2022_45WWS_M_R,Forest,14,3,5,16,17,2,0,2,0,0,18,0
SIBERIA_2024_ESRI_Annual_LULC_2024_45WWS_M_R,Grassland,0,3,0,1,1,2,3,3,0,0,0,1
SIBERIA_2024_ESRI_Annual_LULC_2024_45WWS_M_R,Wetland,0,0,0,15,13,11,14,17,0,0,0,1
SIBERIA_2024_ESRI_Annual_LULC_2024_45WWS_M_R,Forest,0,3,0,1,3,2,0,3,0,0,0,1
SIBERIA_2024_ESRI_Annual_LULC_2024_45WWS_M_R,Water,0,25,0,14,20,0,20,25,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_45WWS_M_R,Lichens_and_Mosses,0,3,0,1,1,2,2,0,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_45WWS_M_R,Bareland,0,3,0,0,3,2,3,3,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_45WWS_M_R,Built-up,0,3,0,3,0,2,2,2,0,0,0,0
