Dataset,MajorityClass,Grassland,Wetland,Lichens_and_Mosses,Bareland,Water,Forest,Built-up,Non_Wetland,Non_Water,Shrubland,Cropland,Permanent_ice_and_snow
SIBERIA_2024_WorldCover_2021_43WFR_M_R,Shrubland,3,3,3,3,2,3,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_43WFR_M_R,Grassland,0,3,3,3,2,3,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_43WFR_M_R,Wetland,37,0,35,31,34,30,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_43WFR_M_R,Lichens_and_Mosses,3,3,0,3,2,1,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_43WFR_M_R,Bareland,9,16,18,0,10,4,2,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_43WFR_M_R,Built-up,8,13,7,7,5,7,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_43WFR_M_R,Water,40,44,38,32,0,29,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_43WFR_M_R,Forest,18,23,19,18,12,0,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_43WFR_M_R,Cropland,0,1,0,0,0,1,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_43WFR_M_R,Permanent_ice_and_snow,16,23,15,16,11,16,2,0,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_43WFR_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_43WFR_M_R,Grassland,0,0,0,0,0,0,0,6,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_43WFR_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,6,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_43WFR_M_R,Bareland,0,3,0,0,2,0,0,19,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_43WFR_M_R,Built-up,0,1,0,0,0,0,0,13,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_43WFR_M_R,Forest,0,3,0,0,2,0,0,26,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_43WFR_M_R,Cropland,0,0,0,0,0,0,0,1,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_43WFR_M_R,Wetland,0,0,0,0,2,0,0,107,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_43WFR_M_R,Water,0,7,0,0,0,0,0,28,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_43WFR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,21,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WFR_M_R,Shrubland,0,0,0,0,5,0,0,0,1,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WFR_M_R,Grassland,0,0,0,0,8,0,0,0,2,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WFR_M_R,Wetland,0,0,0,0,66,0,0,0,14,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WFR_M_R,Lichens_and_Mosses,0,0,0,0,8,0,0,0,2,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WFR_M_R,Bareland,0,0,0,0,30,0,0,0,5,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WFR_M_R,Built-up,0,0,0,0,9,0,0,0,1,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WFR_M_R,Water,0,0,0,0,0,0,0,0,61,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WFR_M_R,Forest,0,0,0,0,34,0,0,0,7,0,0,0
SIBERIA_2024_GSW_Yearly_2021_43WFR_M_R,Permanent_ice_and_snow,0,0,0,0,28,0,0,0,5,0,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WFR_M_R,Water,20,19,18,21,0,20,18,0,0,23,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WFR_M_R,Cropland,2,0,0,0,0,0,0,0,0,0,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WFR_M_R,Wetland,14,0,13,14,5,16,16,0,0,19,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WFR_M_R,Bareland,9,3,8,0,2,9,8,0,0,8,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WFR_M_R,Built-up,6,1,2,11,0,7,0,0,0,4,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WFR_M_R,Permanent_ice_and_snow,14,2,11,16,2,14,14,0,0,16,0,0
SIBERIA_2024_GLC_FCS30D_2022_43WFR_M_R,Forest,15,3,8,14,2,0,12,0,0,18,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_43WFR_M_R,Grassland,0,3,0,1,2,3,2,0,0,0,1,3
SIBERIA_2024_ESRI_Annual_LULC_2024_43WFR_M_R,Wetland,0,0,0,13,13,15,8,0,0,0,1,20
SIBERIA_2024_ESRI_Annual_LULC_2024_43WFR_M_R,Water,0,29,0,15,0,19,4,0,0,0,0,25
SIBERIA_2024_ESRI_Annual_LULC_2024_43WFR_M_R,Lichens_and_Mosses,0,3,0,3,2,3,1,0,0,0,0,3
SIBERIA_2024_ESRI_Annual_LULC_2024_43WFR_M_R,Bareland,0,3,0,0,2,3,3,0,0,0,0,3
SIBERIA_2024_ESRI_Annual_LULC_2024_43WFR_M_R,Forest,0,3,0,0,2,0,1,0,0,0,0,3
SIBERIA_2024_ESRI_Annual_LULC_2024_43WFR_M_R,Built-up,0,0,0,3,0,0,0,0,0,0,0,1
