,0
Water,545
Wetland,435
Forest,338
Grassland,196
Built-up,187
Bareland,183
Non_Wetland,168
Cropland,112
Non_Water,47
Shrubland,45
Lichens_and_Mosses,42
Permanent_ice_and_snow,30
