,0
Wetland,1504
Water,1486
Forest,928
Bareland,926
Non_Wetland,507
Grassland,458
Lichens_and_Mosses,399
Shrubland,319
Built-up,250
Permanent_ice_and_snow,183
Non_Water,170
Cropland,35
