Dataset,MajorityClass,Grassland,Wetland,Lichens_and_Mosses,Bareland,Water,Forest,Non_Wetland,Non_Water,Shrubland,Built-up,Permanent_ice_and_snow
SIBERIA_2024_WorldCover_2021_44WPD_M_R,Shrubland,27,25,17,6,21,14,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPD_M_R,Grassland,0,3,3,3,2,3,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPD_M_R,Wetland,67,0,63,40,74,31,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPD_M_R,Lichens_and_Mosses,3,3,0,3,2,3,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPD_M_R,Bareland,22,25,46,0,43,5,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPD_M_R,Built-up,8,8,7,6,3,6,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPD_M_R,Water,59,49,58,28,0,30,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPD_M_R,Forest,27,31,21,10,13,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPD_M_R,Permanent_ice_and_snow,20,16,19,10,11,10,0,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPD_M_R,Shrubland,0,0,0,0,0,0,47,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPD_M_R,Grassland,0,0,0,0,0,0,14,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPD_M_R,Lichens_and_Mosses,0,0,0,0,0,0,11,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPD_M_R,Bareland,0,10,0,0,0,0,53,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPD_M_R,Built-up,0,0,0,0,0,0,8,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPD_M_R,Forest,0,3,0,0,3,0,38,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPD_M_R,Wetland,0,0,0,0,9,0,209,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPD_M_R,Water,0,20,0,0,0,0,59,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPD_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,16,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPD_M_R,Shrubland,0,0,0,0,26,0,0,3,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPD_M_R,Grassland,0,0,0,0,11,0,0,3,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPD_M_R,Wetland,0,0,0,0,125,0,0,23,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPD_M_R,Lichens_and_Mosses,0,0,0,0,11,0,0,2,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPD_M_R,Bareland,0,0,0,0,66,0,0,11,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPD_M_R,Built-up,0,0,0,0,6,0,0,1,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPD_M_R,Water,0,0,0,0,0,0,0,68,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPD_M_R,Forest,0,0,0,0,37,0,0,7,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPD_M_R,Permanent_ice_and_snow,0,0,0,0,21,0,0,6,0,0,0
SIBERIA_2024_GLC_FCS30D_2022_44WPD_M_R,Water,32,32,38,33,0,16,0,0,44,23,0
SIBERIA_2024_GLC_FCS30D_2022_44WPD_M_R,Wetland,37,0,36,38,11,13,0,0,49,22,0
SIBERIA_2024_GLC_FCS30D_2022_44WPD_M_R,Bareland,13,11,22,0,1,0,0,0,37,26,0
SIBERIA_2024_GLC_FCS30D_2022_44WPD_M_R,Built-up,5,0,3,4,0,1,0,0,5,0,0
SIBERIA_2024_GLC_FCS30D_2022_44WPD_M_R,Permanent_ice_and_snow,11,6,10,14,3,7,0,0,17,11,0
