Dataset,MajorityClass,Grassland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Cropland,Permanent_ice_and_snow
SIBERIA_2024_WorldCover_2021_44WNT_M_R,Shrubland,3,3,3,3,1,1,3,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WNT_M_R,Grassland,0,3,3,2,0,1,3,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WNT_M_R,Cropland,9,13,1,0,0,0,6,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WNT_M_R,Wetland,38,0,18,23,1,28,36,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WNT_M_R,Lichens_and_Mosses,3,3,0,1,0,0,3,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WNT_M_R,Bareland,17,12,9,0,2,7,11,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WNT_M_R,Built-up,14,12,3,8,0,3,11,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WNT_M_R,Water,37,30,18,19,0,0,32,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WNT_M_R,Forest,21,23,6,5,3,11,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WNT_M_R,Permanent_ice_and_snow,12,14,2,4,1,4,13,0,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WNT_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WNT_M_R,Grassland,0,0,0,0,0,0,0,6,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WNT_M_R,Cropland,0,0,0,0,0,0,0,13,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WNT_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,5,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WNT_M_R,Bareland,0,3,0,0,0,2,0,15,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WNT_M_R,Built-up,0,1,0,0,0,0,0,12,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WNT_M_R,Forest,0,3,0,0,0,2,0,26,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WNT_M_R,Wetland,0,0,0,0,0,2,0,91,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WNT_M_R,Water,0,7,0,0,0,0,0,23,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WNT_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,14,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WNT_M_R,Shrubland,0,0,0,0,0,5,0,0,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WNT_M_R,Grassland,0,0,0,0,0,7,0,0,1,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WNT_M_R,Wetland,0,0,0,0,0,57,0,0,10,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WNT_M_R,Lichens_and_Mosses,0,0,0,0,0,3,0,0,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WNT_M_R,Bareland,0,0,0,0,0,31,0,0,4,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WNT_M_R,Built-up,0,0,0,0,0,11,0,0,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WNT_M_R,Water,0,0,0,0,0,0,0,0,37,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WNT_M_R,Forest,0,0,0,0,0,29,0,0,6,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WNT_M_R,Cropland,0,0,0,0,0,4,0,0,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WNT_M_R,Permanent_ice_and_snow,0,0,0,0,0,12,0,0,1,0,0,0
SIBERIA_2024_GLC_FCS30D_2022_44WNT_M_R,Water,11,7,7,21,13,0,18,0,0,22,0,0
SIBERIA_2024_GLC_FCS30D_2022_44WNT_M_R,Cropland,2,0,2,4,3,0,6,0,0,3,0,0
SIBERIA_2024_GLC_FCS30D_2022_44WNT_M_R,Wetland,12,0,9,14,12,2,12,0,0,16,4,0
SIBERIA_2024_GLC_FCS30D_2022_44WNT_M_R,Bareland,1,3,1,0,8,2,7,0,0,12,0,0
SIBERIA_2024_GLC_FCS30D_2022_44WNT_M_R,Built-up,4,1,6,11,0,0,4,0,0,6,0,0
SIBERIA_2024_GLC_FCS30D_2022_44WNT_M_R,Permanent_ice_and_snow,4,0,5,12,4,0,7,0,0,11,0,0
SIBERIA_2024_GLC_FCS30D_2022_44WNT_M_R,Forest,11,3,8,13,9,2,0,0,0,15,2,0
SIBERIA_2024_ESRI_Annual_LULC_2024_44WNT_M_R,Grassland,0,3,0,0,1,2,3,0,0,0,1,1
SIBERIA_2024_ESRI_Annual_LULC_2024_44WNT_M_R,Wetland,0,0,0,11,7,11,13,0,0,0,10,13
SIBERIA_2024_ESRI_Annual_LULC_2024_44WNT_M_R,Bareland,0,3,0,0,2,2,3,0,0,0,1,3
SIBERIA_2024_ESRI_Annual_LULC_2024_44WNT_M_R,Water,0,21,0,16,6,0,14,0,0,0,1,11
SIBERIA_2024_ESRI_Annual_LULC_2024_44WNT_M_R,Forest,0,3,0,1,1,2,0,0,0,0,3,3
SIBERIA_2024_ESRI_Annual_LULC_2024_44WNT_M_R,Lichens_and_Mosses,0,2,0,0,0,0,0,0,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_44WNT_M_R,Built-up,0,0,0,1,0,0,0,0,0,0,0,0
