Dataset,MajorityClass,Grassland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Forest,Permanent_ice_and_snow,Non_Wetland,Non_Water,Shrubland,Cropland
SIBERIA_2024_WorldCover_2021_42VXR_M_R,Shrubland,3,3,3,3,1,2,3,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VXR_M_R,Grassland,0,2,1,1,1,0,2,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VXR_M_R,Cropland,8,8,4,2,2,1,7,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VXR_M_R,Wetland,37,0,29,25,7,31,33,2,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VXR_M_R,Lichens_and_Mosses,3,3,0,1,0,2,3,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VXR_M_R,Bareland,11,7,9,0,3,8,7,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VXR_M_R,Built-up,11,12,9,11,0,4,13,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VXR_M_R,Water,30,28,25,21,2,0,30,2,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VXR_M_R,Forest,17,16,12,8,5,12,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VXR_M_R,Permanent_ice_and_snow,15,12,9,11,4,5,10,0,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VXR_M_R,Shrubland,0,0,0,0,0,0,0,0,3,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VXR_M_R,Grassland,0,0,0,0,0,0,0,0,5,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VXR_M_R,Cropland,0,0,0,0,0,0,0,0,8,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VXR_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,6,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VXR_M_R,Bareland,0,3,0,0,0,1,0,0,10,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VXR_M_R,Built-up,0,1,0,0,0,0,0,0,15,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VXR_M_R,Forest,0,3,0,0,0,2,0,0,19,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VXR_M_R,Wetland,0,0,0,0,0,2,0,0,118,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VXR_M_R,Water,0,7,0,0,0,0,0,0,19,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VXR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,12,0,0,0
SIBERIA_2024_GSW_Yearly_2021_42VXR_M_R,Shrubland,0,0,0,0,0,5,0,0,0,1,0,0
SIBERIA_2024_GSW_Yearly_2021_42VXR_M_R,Grassland,0,0,0,0,0,3,0,0,0,1,0,0
SIBERIA_2024_GSW_Yearly_2021_42VXR_M_R,Wetland,0,0,0,0,0,56,0,0,0,11,0,0
SIBERIA_2024_GSW_Yearly_2021_42VXR_M_R,Lichens_and_Mosses,0,0,0,0,0,5,0,0,0,2,0,0
SIBERIA_2024_GSW_Yearly_2021_42VXR_M_R,Bareland,0,0,0,0,0,15,0,0,0,3,0,0
SIBERIA_2024_GSW_Yearly_2021_42VXR_M_R,Built-up,0,0,0,0,0,11,0,0,0,1,0,0
SIBERIA_2024_GSW_Yearly_2021_42VXR_M_R,Water,0,0,0,0,0,0,0,0,0,39,0,0
SIBERIA_2024_GSW_Yearly_2021_42VXR_M_R,Forest,0,0,0,0,0,21,0,0,0,7,0,0
SIBERIA_2024_GSW_Yearly_2021_42VXR_M_R,Permanent_ice_and_snow,0,0,0,0,0,15,0,0,0,1,0,0
SIBERIA_2024_GLC_FCS30D_2022_42VXR_M_R,Water,3,7,5,23,13,0,17,0,0,0,22,1
SIBERIA_2024_GLC_FCS30D_2022_42VXR_M_R,Cropland,3,0,2,9,4,0,4,0,0,0,4,0
SIBERIA_2024_GLC_FCS30D_2022_42VXR_M_R,Wetland,11,0,13,20,16,2,17,0,0,0,19,9
SIBERIA_2024_GLC_FCS30D_2022_42VXR_M_R,Bareland,0,3,3,0,6,1,7,0,0,0,5,1
SIBERIA_2024_GLC_FCS30D_2022_42VXR_M_R,Built-up,4,1,6,16,0,0,6,0,0,0,8,3
SIBERIA_2024_GLC_FCS30D_2022_42VXR_M_R,Permanent_ice_and_snow,5,0,4,17,10,0,12,0,0,0,14,2
SIBERIA_2024_GLC_FCS30D_2022_42VXR_M_R,Forest,5,3,5,16,5,2,0,0,0,0,11,4
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXR_M_R,Grassland,0,3,0,0,1,1,2,1,0,0,0,1
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXR_M_R,Wetland,0,0,0,9,9,12,14,18,0,0,0,7
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXR_M_R,Bareland,0,3,0,0,3,2,2,3,0,0,0,1
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXR_M_R,Forest,0,3,0,1,2,2,0,3,0,0,0,2
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXR_M_R,Water,0,25,0,8,11,0,12,22,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXR_M_R,Lichens_and_Mosses,0,3,0,0,2,1,1,2,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VXR_M_R,Built-up,0,3,0,1,0,1,1,2,0,0,0,0
