,0
Water,477
Wetland,398
Forest,310
Grassland,182
Bareland,157
Non_Wetland,154
Built-up,98
Lichens_and_Mosses,69
Cropland,67
Shrubland,56
Non_Water,47
Permanent_ice_and_snow,35
