,0
SIBERIA_2024_WorldCover_2021_45VUF_M_R,478
SIBERIA_2024_GLC_FCS30D_2022_45VUF_M_R,449
SIBERIA_2024_ESRI_Annual_LULC_2024_45VUF_M_R,414
SIBERIA_2024_GWL_FCS30D_2022_45VUF_M_R,275
SIBERIA_2024_GSW_Yearly_2021_45VUF_M_R,190
