Dataset,MajorityClass,Grassland,Cropland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Forest,Permanent_ice_and_snow,Non_Wetland,Non_Water,Shrubland
SIBERIA_2024_WorldCover_2021_42VWN_M_R,Shrubland,3,2,3,2,3,3,2,3,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VWN_M_R,Grassland,0,1,3,1,3,2,1,3,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VWN_M_R,Cropland,16,0,17,6,13,8,2,11,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VWN_M_R,Wetland,43,27,0,29,36,32,34,39,1,0,0,0
SIBERIA_2024_WorldCover_2021_42VWN_M_R,Lichens_and_Mosses,3,1,3,0,2,2,2,3,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VWN_M_R,Bareland,18,7,14,14,0,11,10,17,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VWN_M_R,Built-up,24,13,24,14,19,0,9,24,3,0,0,0
SIBERIA_2024_WorldCover_2021_42VWN_M_R,Water,45,20,39,28,37,24,0,35,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VWN_M_R,Forest,23,11,24,11,15,11,12,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VWN_M_R,Permanent_ice_and_snow,15,2,11,3,10,8,6,14,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VWN_M_R,Shrubland,0,0,0,0,0,0,0,0,0,3,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VWN_M_R,Grassland,0,0,0,0,0,0,0,0,0,6,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VWN_M_R,Cropland,0,0,1,0,0,0,0,0,0,20,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VWN_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,0,6,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VWN_M_R,Bareland,0,0,3,0,0,0,1,0,0,17,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VWN_M_R,Built-up,0,0,3,0,0,0,2,0,0,27,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VWN_M_R,Forest,0,0,3,0,0,0,2,0,0,27,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VWN_M_R,Wetland,0,0,0,0,0,0,2,0,0,164,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VWN_M_R,Water,0,0,10,0,0,0,0,0,0,32,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VWN_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,11,0,0
SIBERIA_2024_GSW_Yearly_2021_42VWN_M_R,Shrubland,0,0,0,0,0,0,5,0,0,0,1,0
SIBERIA_2024_GSW_Yearly_2021_42VWN_M_R,Grassland,0,0,0,0,0,0,7,0,0,0,1,0
SIBERIA_2024_GSW_Yearly_2021_42VWN_M_R,Cropland,0,0,0,0,0,0,10,0,0,0,1,0
SIBERIA_2024_GSW_Yearly_2021_42VWN_M_R,Wetland,0,0,0,0,0,0,81,0,0,0,14,0
SIBERIA_2024_GSW_Yearly_2021_42VWN_M_R,Lichens_and_Mosses,0,0,0,0,0,0,5,0,0,0,2,0
SIBERIA_2024_GSW_Yearly_2021_42VWN_M_R,Bareland,0,0,0,0,0,0,31,0,0,0,5,0
SIBERIA_2024_GSW_Yearly_2021_42VWN_M_R,Built-up,0,0,0,0,0,0,45,0,0,0,5,0
SIBERIA_2024_GSW_Yearly_2021_42VWN_M_R,Water,0,0,0,0,0,0,0,0,0,0,76,0
SIBERIA_2024_GSW_Yearly_2021_42VWN_M_R,Forest,0,0,0,0,0,0,35,0,0,0,6,0
SIBERIA_2024_GSW_Yearly_2021_42VWN_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,11,0,0,0,2,0
SIBERIA_2024_GLC_FCS30D_2022_42VWN_M_R,Water,17,24,10,18,29,24,0,27,0,0,0,26
SIBERIA_2024_GLC_FCS30D_2022_42VWN_M_R,Cropland,7,0,1,7,16,8,0,11,0,0,0,8
SIBERIA_2024_GLC_FCS30D_2022_42VWN_M_R,Wetland,19,20,0,20,23,20,2,22,0,0,0,23
SIBERIA_2024_GLC_FCS30D_2022_42VWN_M_R,Bareland,5,12,3,6,0,14,1,14,0,0,0,16
SIBERIA_2024_GLC_FCS30D_2022_42VWN_M_R,Built-up,10,16,3,15,22,0,2,18,0,0,0,17
SIBERIA_2024_GLC_FCS30D_2022_42VWN_M_R,Permanent_ice_and_snow,5,8,0,6,16,11,0,10,0,0,0,10
SIBERIA_2024_GLC_FCS30D_2022_42VWN_M_R,Forest,10,15,3,11,18,14,2,0,0,0,0,15
SIBERIA_2024_ESRI_Annual_LULC_2024_42VWN_M_R,Grassland,0,2,3,0,2,3,2,3,2,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VWN_M_R,Wetland,0,15,0,0,18,18,17,15,13,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VWN_M_R,Lichens_and_Mosses,0,1,3,0,1,2,2,1,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VWN_M_R,Bareland,0,3,3,0,0,3,2,3,3,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VWN_M_R,Water,0,5,31,0,15,17,0,17,8,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VWN_M_R,Built-up,0,1,3,0,3,0,2,2,3,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VWN_M_R,Forest,0,2,3,0,2,3,2,0,1,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VWN_M_R,Cropland,0,0,3,0,0,1,1,0,0,0,0,0
