,0
SIBERIA_2024_GLC_FCS30D_2022_44WNE_M_R,2423
SIBERIA_2024_WorldCover_2021_44WNE_M_R,2423
SIBERIA_2024_ESRI_Annual_LULC_2024_44WNE_M_R,1901
SIBERIA_2024_ESA_CALU_2024_44WNE_M_R,1758
SIBERIA_2024_GWL_FCS30D_2022_44WNE_M_R,1456
SIBERIA_2024_GSW_Yearly_2021_44WNE_M_R,1025
