,0
Water,359
Wetland,305
Forest,264
Cropland,140
Built-up,130
Grassland,122
Non_Wetland,114
Bareland,99
Shrubland,42
Non_Water,34
Lichens_and_Mosses,8
Permanent_ice_and_snow,6
