,0
Water,717
Wetland,566
Forest,375
Bareland,271
Grassland,238
Lichens_and_Mosses,193
Non_Wetland,188
Built-up,158
Permanent_ice_and_snow,149
Non_Water,82
Shrubland,80
Cropland,24
