Dataset,MajorityClass,Grassland,Wetland,Lichens_and_Mosses,Bareland,Water,Forest,Built-up,Non_Wetland,Non_Water,Shrubland,Cropland,Permanent_ice_and_snow
SIBERIA_2024_WorldCover_2021_44VNQ_M_R,Shrubland,3,3,1,1,2,3,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44VNQ_M_R,Grassland,0,2,1,0,0,3,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44VNQ_M_R,Cropland,6,5,3,0,0,10,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44VNQ_M_R,Wetland,30,0,18,6,26,34,1,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44VNQ_M_R,Lichens_and_Mosses,1,1,0,0,0,2,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44VNQ_M_R,Bareland,8,6,9,0,8,7,1,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44VNQ_M_R,Built-up,3,3,1,1,1,3,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44VNQ_M_R,Water,31,28,18,17,0,32,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44VNQ_M_R,Forest,22,18,9,1,11,0,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44VNQ_M_R,Permanent_ice_and_snow,10,12,9,4,8,14,1,0,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44VNQ_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44VNQ_M_R,Grassland,0,0,0,0,0,0,0,5,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44VNQ_M_R,Cropland,0,0,0,0,0,0,0,5,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44VNQ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,1,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44VNQ_M_R,Bareland,0,3,0,0,0,0,0,7,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44VNQ_M_R,Built-up,0,0,0,0,0,0,0,3,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44VNQ_M_R,Forest,0,3,0,0,2,0,0,21,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44VNQ_M_R,Wetland,0,0,0,0,2,0,0,77,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44VNQ_M_R,Water,0,7,0,0,0,0,0,18,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44VNQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,12,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44VNQ_M_R,Shrubland,0,0,0,0,3,0,0,0,1,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44VNQ_M_R,Grassland,0,0,0,0,6,0,0,0,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44VNQ_M_R,Cropland,0,0,0,0,3,0,0,0,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44VNQ_M_R,Wetland,0,0,0,0,45,0,0,0,11,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44VNQ_M_R,Bareland,0,0,0,0,12,0,0,0,3,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44VNQ_M_R,Built-up,0,0,0,0,3,0,0,0,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44VNQ_M_R,Water,0,0,0,0,0,0,0,0,35,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44VNQ_M_R,Forest,0,0,0,0,26,0,0,0,6,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44VNQ_M_R,Permanent_ice_and_snow,0,0,0,0,13,0,0,0,3,0,0,0
SIBERIA_2024_GLC_FCS30D_2022_44VNQ_M_R,Water,3,7,2,21,0,18,15,0,0,18,4,0
SIBERIA_2024_GLC_FCS30D_2022_44VNQ_M_R,Cropland,1,0,0,7,0,4,1,0,0,4,0,0
SIBERIA_2024_GLC_FCS30D_2022_44VNQ_M_R,Wetland,7,0,3,14,2,12,11,0,0,14,5,0
SIBERIA_2024_GLC_FCS30D_2022_44VNQ_M_R,Bareland,0,3,0,0,0,4,4,0,0,2,0,0
SIBERIA_2024_GLC_FCS30D_2022_44VNQ_M_R,Permanent_ice_and_snow,2,0,0,16,0,10,8,0,0,13,2,0
SIBERIA_2024_GLC_FCS30D_2022_44VNQ_M_R,Forest,6,3,4,14,2,0,11,0,0,13,7,0
SIBERIA_2024_ESRI_Annual_LULC_2024_44VNQ_M_R,Wetland,0,0,0,9,11,15,0,0,0,0,8,17
SIBERIA_2024_ESRI_Annual_LULC_2024_44VNQ_M_R,Water,0,18,0,9,0,17,0,0,0,0,6,19
SIBERIA_2024_ESRI_Annual_LULC_2024_44VNQ_M_R,Forest,0,3,0,3,2,0,0,0,0,0,2,3
SIBERIA_2024_ESRI_Annual_LULC_2024_44VNQ_M_R,Grassland,0,3,0,0,1,2,0,0,0,0,0,2
SIBERIA_2024_ESRI_Annual_LULC_2024_44VNQ_M_R,Bareland,0,1,0,0,2,1,0,0,0,0,0,3
