,0
SIBERIA_2024_WorldCover_2021_43VCH_M_R,1211
SIBERIA_2024_GLC_FCS30D_2022_43VCH_M_R,1161
SIBERIA_2024_ESRI_Annual_LULC_2024_43VCH_M_R,1102
SIBERIA_2024_GWL_FCS30D_2022_43VCH_M_R,580
SIBERIA_2024_GSW_Yearly_2021_43VCH_M_R,462
