Dataset,MajorityClass,Grassland,Cropland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Forest,Permanent_ice_and_snow,Non_Wetland,Non_Water,Shrubland
SIBERIA_2024_WorldCover_2021_42VUM_M_R,Shrubland,3,3,3,2,1,1,2,3,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VUM_M_R,Grassland,0,1,3,1,1,1,0,2,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VUM_M_R,Cropland,15,0,16,4,3,7,2,9,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VUM_M_R,Wetland,42,27,0,23,13,8,28,36,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VUM_M_R,Lichens_and_Mosses,2,1,3,0,2,1,2,3,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VUM_M_R,Bareland,11,6,5,3,0,4,6,8,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VUM_M_R,Built-up,17,11,9,3,8,0,11,17,1,0,0,0
SIBERIA_2024_WorldCover_2021_42VUM_M_R,Water,38,19,35,19,19,6,0,36,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VUM_M_R,Forest,23,9,19,8,6,7,12,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_42VUM_M_R,Permanent_ice_and_snow,8,0,6,0,2,0,2,9,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VUM_M_R,Shrubland,0,0,0,0,0,0,0,0,0,3,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VUM_M_R,Grassland,0,0,0,0,0,0,0,0,0,6,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VUM_M_R,Cropland,0,0,1,0,0,0,0,0,0,19,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VUM_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,0,4,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VUM_M_R,Bareland,0,0,2,0,0,0,0,0,0,5,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VUM_M_R,Built-up,0,0,1,0,0,0,1,0,0,11,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VUM_M_R,Forest,0,0,3,0,0,0,2,0,0,22,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VUM_M_R,Wetland,0,0,0,0,0,0,2,0,0,115,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VUM_M_R,Water,0,0,10,0,0,0,0,0,0,26,0,0
SIBERIA_2024_GWL_FCS30D_2022_42VUM_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,6,0,0
SIBERIA_2024_GSW_Yearly_2021_42VUM_M_R,Shrubland,0,0,0,0,0,0,4,0,0,0,1,0
SIBERIA_2024_GSW_Yearly_2021_42VUM_M_R,Grassland,0,0,0,0,0,0,2,0,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_42VUM_M_R,Cropland,0,0,0,0,0,0,12,0,0,0,1,0
SIBERIA_2024_GSW_Yearly_2021_42VUM_M_R,Wetland,0,0,0,0,0,0,67,0,0,0,13,0
SIBERIA_2024_GSW_Yearly_2021_42VUM_M_R,Lichens_and_Mosses,0,0,0,0,0,0,2,0,0,0,1,0
SIBERIA_2024_GSW_Yearly_2021_42VUM_M_R,Bareland,0,0,0,0,0,0,12,0,0,0,2,0
SIBERIA_2024_GSW_Yearly_2021_42VUM_M_R,Built-up,0,0,0,0,0,0,15,0,0,0,5,0
SIBERIA_2024_GSW_Yearly_2021_42VUM_M_R,Water,0,0,0,0,0,0,0,0,0,0,58,0
SIBERIA_2024_GSW_Yearly_2021_42VUM_M_R,Forest,0,0,0,0,0,0,29,0,0,0,6,0
SIBERIA_2024_GSW_Yearly_2021_42VUM_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,5,0,0,0,0,0
SIBERIA_2024_GLC_FCS30D_2022_42VUM_M_R,Water,1,21,10,9,24,19,0,20,0,0,0,20
SIBERIA_2024_GLC_FCS30D_2022_42VUM_M_R,Cropland,2,0,1,0,9,6,0,9,0,0,0,4
SIBERIA_2024_GLC_FCS30D_2022_42VUM_M_R,Wetland,5,18,0,6,19,16,2,17,0,0,0,17
SIBERIA_2024_GLC_FCS30D_2022_42VUM_M_R,Bareland,0,6,2,0,0,7,0,5,0,0,0,0
SIBERIA_2024_GLC_FCS30D_2022_42VUM_M_R,Built-up,3,14,1,6,11,0,1,9,0,0,0,5
SIBERIA_2024_GLC_FCS30D_2022_42VUM_M_R,Permanent_ice_and_snow,0,3,0,2,8,3,0,7,0,0,0,3
SIBERIA_2024_GLC_FCS30D_2022_42VUM_M_R,Forest,1,14,3,10,17,10,2,0,0,0,0,12
SIBERIA_2024_ESRI_Annual_LULC_2024_42VUM_M_R,Grassland,0,1,3,0,0,1,1,2,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VUM_M_R,Wetland,0,9,0,0,13,10,16,18,13,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VUM_M_R,Built-up,0,1,2,0,1,0,2,1,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VUM_M_R,Water,0,4,28,0,10,12,0,18,7,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VUM_M_R,Forest,0,1,3,0,3,3,2,0,3,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VUM_M_R,Cropland,0,0,3,0,1,2,0,2,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VUM_M_R,Lichens_and_Mosses,0,0,1,0,0,0,0,1,0,0,0,0
SIBERIA_2024_ESRI_Annual_LULC_2024_42VUM_M_R,Bareland,0,0,0,0,0,2,1,2,1,0,0,0
