Dataset,MajorityClass,Grassland,Wetland,Lichens_and_Mosses,Bareland,Water,Forest,Non_Wetland,Non_Water,Shrubland,Built-up,Permanent_ice_and_snow
SIBERIA_2024_WorldCover_2021_44WPE_M_R,Shrubland,41,45,33,15,29,19,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPE_M_R,Grassland,0,3,3,3,2,3,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPE_M_R,Wetland,93,0,95,39,90,26,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPE_M_R,Lichens_and_Mosses,3,3,0,3,2,3,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPE_M_R,Bareland,42,43,62,0,48,7,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPE_M_R,Built-up,3,7,9,3,1,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPE_M_R,Water,73,65,76,26,0,21,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPE_M_R,Forest,31,38,17,0,13,0,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_44WPE_M_R,Permanent_ice_and_snow,13,11,12,2,10,5,0,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPE_M_R,Shrubland,0,0,0,0,0,0,81,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPE_M_R,Grassland,0,0,0,0,0,0,18,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPE_M_R,Lichens_and_Mosses,0,0,0,0,0,0,20,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPE_M_R,Bareland,0,12,0,0,1,0,84,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPE_M_R,Built-up,0,0,0,0,0,0,7,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPE_M_R,Forest,0,0,0,0,1,0,53,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPE_M_R,Wetland,0,0,0,0,13,0,296,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPE_M_R,Water,0,25,0,0,0,0,89,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_44WPE_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,11,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPE_M_R,Shrubland,0,0,0,0,45,0,0,10,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPE_M_R,Grassland,0,0,0,0,14,0,0,4,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPE_M_R,Wetland,0,0,0,0,163,0,0,29,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPE_M_R,Lichens_and_Mosses,0,0,0,0,16,0,0,4,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPE_M_R,Bareland,0,0,0,0,84,0,0,18,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPE_M_R,Built-up,0,0,0,0,5,0,0,0,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPE_M_R,Water,0,0,0,0,0,0,0,76,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPE_M_R,Forest,0,0,0,0,28,0,0,3,0,0,0
SIBERIA_2024_GSW_Yearly_2021_44WPE_M_R,Permanent_ice_and_snow,0,0,0,0,12,0,0,4,0,0,0
SIBERIA_2024_GLC_FCS30D_2022_44WPE_M_R,Water,39,25,56,39,0,20,0,0,62,24,0
SIBERIA_2024_GLC_FCS30D_2022_44WPE_M_R,Wetland,44,0,56,60,13,19,0,0,74,31,0
SIBERIA_2024_GLC_FCS30D_2022_44WPE_M_R,Bareland,14,12,39,0,1,1,0,0,59,37,0
SIBERIA_2024_GLC_FCS30D_2022_44WPE_M_R,Built-up,2,0,1,5,0,0,0,0,4,0,0
SIBERIA_2024_GLC_FCS30D_2022_44WPE_M_R,Permanent_ice_and_snow,7,0,8,12,0,7,0,0,14,4,0
SIBERIA_2024_GLC_FCS30D_2022_44WPE_M_R,Forest,18,0,9,18,1,0,0,0,43,1,0
SIBERIA_2024_GLC_FCS30D_2022_44WPE_M_R,Shrubland,21,0,25,40,0,9,0,0,0,7,0
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPE_M_R,Water,0,65,0,10,0,7,0,0,0,0,34
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPE_M_R,Grassland,0,9,0,1,9,4,0,0,0,2,7
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPE_M_R,Lichens_and_Mosses,0,9,0,3,8,5,0,0,0,1,11
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPE_M_R,Bareland,0,43,0,0,32,7,0,0,0,0,30
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPE_M_R,Forest,0,15,0,0,8,0,0,0,0,0,6
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPE_M_R,Wetland,0,0,0,10,65,29,0,0,0,0,51
SIBERIA_2024_ESRI_Annual_LULC_2024_44WPE_M_R,Shrubland,0,39,0,0,25,14,0,0,0,2,23
SIBERIA_2024_ESA_CALU_2024_44WPE_M_R,Grassland,0,6,0,8,0,4,0,0,12,0,0
SIBERIA_2024_ESA_CALU_2024_44WPE_M_R,Water,0,67,0,63,0,24,0,0,71,0,0
SIBERIA_2024_ESA_CALU_2024_44WPE_M_R,Wetland,0,0,0,43,3,15,0,0,54,0,0
SIBERIA_2024_ESA_CALU_2024_44WPE_M_R,Lichens_and_Mosses,0,8,0,11,0,0,0,0,12,0,1
SIBERIA_2024_ESA_CALU_2024_44WPE_M_R,Bareland,0,1,0,0,0,0,0,0,3,0,0
SIBERIA_2024_ESA_CALU_2024_44WPE_M_R,Forest,0,1,0,0,0,0,0,0,4,0,0
