Dataset,MajorityClass,Grassland,Cropland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Forest,Permanent_ice_and_snow,Non_Wetland,Non_Water,Shrubland
SIBERIA_2024_WorldCover_2021_43VCJ_M_R,Shrubland,3,1,3,3,3,1,2,3,0,0,0,0
SIBERIA_2024_WorldCover_2021_43VCJ_M_R,Grassland,0,1,3,1,0,1,1,3,0,0,0,0
SIBERIA_2024_WorldCover_2021_43VCJ_M_R,Cropland,11,0,13,5,5,5,1,12,0,0,0,0
SIBERIA_2024_WorldCover_2021_43VCJ_M_R,Wetland,43,19,0,30,33,26,33,40,5,0,0,0
SIBERIA_2024_WorldCover_2021_43VCJ_M_R,Lichens_and_Mosses,3,0,3,0,2,1,1,3,0,0,0,0
SIBERIA_2024_WorldCover_2021_43VCJ_M_R,Bareland,20,2,16,13,0,12,14,17,0,0,0,0
SIBERIA_2024_WorldCover_2021_43VCJ_M_R,Built-up,21,9,20,12,15,0,12,21,2,0,0,0
SIBERIA_2024_WorldCover_2021_43VCJ_M_R,Water,42,11,45,27,30,18,0,43,2,0,0,0
SIBERIA_2024_WorldCover_2021_43VCJ_M_R,Forest,21,6,22,8,12,11,11,0,0,0,0,0
SIBERIA_2024_WorldCover_2021_43VCJ_M_R,Permanent_ice_and_snow,10,0,14,5,9,5,7,10,0,0,0,0
SIBERIA_2024_GWL_FCS30D_2022_43VCJ_M_R,Shrubland,0,0,0,0,0,0,0,0,0,3,0,0
SIBERIA_2024_GWL_FCS30D_2022_43VCJ_M_R,Grassland,0,0,0,0,0,0,0,0,0,6,0,0
SIBERIA_2024_GWL_FCS30D_2022_43VCJ_M_R,Cropland,0,0,0,0,0,0,0,0,0,14,0,0
SIBERIA_2024_GWL_FCS30D_2022_43VCJ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,0,6,0,0
SIBERIA_2024_GWL_FCS30D_2022_43VCJ_M_R,Bareland,0,0,3,0,0,0,2,0,0,19,0,0
SIBERIA_2024_GWL_FCS30D_2022_43VCJ_M_R,Built-up,0,0,3,0,0,0,2,0,0,23,0,0
SIBERIA_2024_GWL_FCS30D_2022_43VCJ_M_R,Forest,0,0,3,0,0,0,2,0,0,25,0,0
SIBERIA_2024_GWL_FCS30D_2022_43VCJ_M_R,Wetland,0,0,0,0,0,0,2,0,0,157,0,0
SIBERIA_2024_GWL_FCS30D_2022_43VCJ_M_R,Water,0,0,10,0,0,0,0,0,0,31,0,0
SIBERIA_2024_GWL_FCS30D_2022_43VCJ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,14,0,0
SIBERIA_2024_GSW_Yearly_2021_43VCJ_M_R,Shrubland,0,0,0,0,0,0,5,0,0,0,1,0
SIBERIA_2024_GSW_Yearly_2021_43VCJ_M_R,Grassland,0,0,0,0,0,0,7,0,0,0,1,0
SIBERIA_2024_GSW_Yearly_2021_43VCJ_M_R,Cropland,0,0,0,0,0,0,6,0,0,0,0,0
