,0
SIBERIA_2024_WorldCover_2021_45VUJ_M_R,619
SIBERIA_2024_GLC_FCS30D_2022_45VUJ_M_R,595
SIBERIA_2024_ESRI_Annual_LULC_2024_45VUJ_M_R,554
SIBERIA_2024_GWL_FCS30D_2022_45VUJ_M_R,341
SIBERIA_2024_GSW_Yearly_2021_45VUJ_M_R,277
