code,count,label,percentage
5,211769623,Shrubland,1.1886386608373483
7,559676605,Grassland,3.1414007393741903
8,505225282,Cropland,2.835771694307883
9,18755522,Wetland,0.10527259876826349
12,154597673,Bareland,0.8677390477447763
13,31536667,Built-up,0.1770117030909263
15,871111052,Water,4.8894466525536275
16,308145,Permanent_ice_and_snow,0.0017295826235839533
20,8490143196,Forest,47.6542022214903
255,6973024235,No data,39.1387870992091
