,7,8,9,11,12,13,15,20,255,16,5
41VPH,114,17,4185225,1712,2629,1842,1224004,4218783,3761274,0,0
41VPJ,4040,1,1576563,258,2512,23161,97771,9208848,2482446,0,0
41VPK,11025,0,1043901,175,1131,23625,450692,8756826,3108225,0,0
41VPL,1937,0,1227718,872,904,8560,523018,7852462,3780129,0,0
41WPM,1031,0,1563138,1041,5,1298,619003,5668141,5541943,0,0
41WPN,5219,0,1385194,566,5,192,746786,4592951,6664687,0,0
41WPP,17746,0,657305,6709,595,13934,1245854,3505545,7947912,0,0
41WPQ,888659,0,99209,1058950,205792,7632,407129,883430,9835402,9397,0
41WPR,1635382,0,26336,1437244,272974,34,323144,178240,9489591,32655,0
41WPS,1298714,0,56573,114048,5698,80,6313817,51689,5554981,0,0
41WPT,661528,0,30410,24873,3860,4,4183966,2087,8488872,0,0
41WPU,0,0,16889,0,119599,136,2617274,8,10545374,0,96320
41WPV,0,0,10139,0,37565,85,1147394,0,12192440,0,7977
41XPA,0,0,3049,0,48359,0,556546,0,12786775,0,871
42VUM,245,5433,2862061,8222,737,7513,1012948,4240310,5258131,0,0
42VUN,138,23,3949234,2008,1023,508,769353,5044177,3629136,0,0
42VUP,9671,2,2019114,171,3772,21123,187983,7917401,3236363,0,0
42VUQ,11364,0,907590,185,2508,25997,434228,9131668,2882060,0,0
42VUR,2522,0,1226778,887,1672,9883,522440,7050593,4580825,0,0
42VVM,695,874,3690867,8533,4459,3151,1200972,3194418,5291631,0,0
42VVN,28217,15,3308786,1866,2078,15860,1122075,4059140,4857563,0,0
42VVP,11677,5,1673988,5752,8733,3639,375559,7109264,4206983,0,0
42VVQ,1303,0,1633816,9203,5996,1619,110948,8702920,2929795,0,0
42VVR,817,0,1876404,14260,2865,1455,201697,7921600,3376502,0,0
42VWM,4464,762,2228223,3077,3929,6549,774808,6457131,3916657,0,0
42VWN,20965,8,2290124,289,13839,20670,775753,4279816,5994136,0,0
42VWP,6657,36,3420176,4745,17513,3330,428376,4094305,5420462,0,0
42VWQ,1202,0,4762654,17369,3956,906,820769,1340767,6447977,0,0
42VWR,1248,0,3206531,11284,3744,707,473223,3578121,6120742,0,0
42VXN,3686,6,2120448,22,5014,45283,453159,5493715,5274267,0,0
42VXP,930,3,5056915,2066,16399,17691,1504052,1410999,5386545,0,0
42VXQ,844,0,5054221,597,5687,5572,1511256,882096,5935327,0,0
42VXR,2141,0,3292948,2001,7352,679,662694,2125243,7302542,0,0
42WVA,1582170,0,112487,625730,32681,98,1377613,98965,9565602,254,0
42WVB,682648,0,59211,87690,11719,158,7336778,3307,5214089,0,0
42WVC,1067397,0,43033,53278,7546,0,4034378,6541,8183427,0,0
42WVD,529689,0,15101,7306,22332,22,3668647,1,9152502,0,0
42WVE,188013,0,19340,177281,15273,21,3528359,0,9467313,0,0
42WVS,1332,0,659547,1454,450,456,104173,8453801,4174387,0,0
42WVT,43968,0,410072,3761,77,0,226731,6183147,6527844,0,0
42WVU,124412,0,401538,26212,377,1144,792685,2628169,9421063,0,0
42WVV,565527,0,245682,264119,7048,418,912198,293629,11106909,70,0
42WWA,525450,0,122787,251264,15651,8,1355323,7936,11117181,0,0
