,7,9,13,15,20,255,8,12
35NPH,130,2245,11,1364,8158746,5233104,0,0
35NQE,86263,38,613,9970,10112936,3185550,230,0
35NQF,282,0,344,163,12291087,1103670,54,0
35NQJ,33800,35969,70,5,1135895,12189715,38,108
35NRE,321,4,3119,108,10961074,2429520,1454,0
35NRF,169,1,270,551,10591562,2803000,47,0
35NRG,1553,298,269,846,6498950,6893645,39,0
35PPK,339434,714791,1474,19292,84763,12235670,73,103
35PPL,216824,657027,1234,1843,244504,12274104,23,41
35PPN,5664303,9,5428,62,280926,7360029,69879,14964
35PPQ,3074455,0,14133,3,3996,10166639,15045,121329
35PPR,819150,0,718,19,17672,12110461,60,447520
35PQL,51652,262984,1893,6750,845811,12226416,25,69
35PQP,3294878,75,10716,26,305719,9667218,87945,29023
35PQT,4015,0,0,0,2089,659112,241,12730143
35PRM,229173,7153,1287,317,389237,12731328,36971,134
35PRP,741663,0,1719,9,123268,11126349,1402409,183
36NTM,1518,65,260,322,4790016,8603407,4,8
36NTP,2320,1780901,51,135977,392691,11083659,1,0
36NUK,5972,796,3791,47893,6025660,7291719,19767,2
36NUL,5458,2897,60021,16250,2072293,11237415,1201,65
36NUM,2341,33142,6424,3557,2485619,10864480,0,37
36NUN,348,192379,121,6198,516917,12679637,0,0
36NUP,560,15574,514,70,1158309,12220556,0,17
36NVM,799,2,0,0,28872,13365927,0,0
36NWN,7804,2509,321,2385,1917012,11465569,0,0
36NWP,13200,1355,110,2357,1201479,12177099,0,0
36NXP,6990,1555,523,22571,6867096,6496741,113,11
36NYL,2263953,0,8,1,311738,10561130,2148,256622
36NYM,228009,0,369,10,4640950,8521837,4414,11
36NYP,3107,0,7945,2844,11410415,1964641,6646,2
36NZM,103324,11,4535,7841,6587320,6618470,73719,380
36NZN,9909,20,6026,15758,8022277,5307217,33773,620
36NZP,10061,2,20290,34,7305473,6004397,55338,5
36PTA,890758,0,2040,0,2,11951238,10482,541080
36PTQ,2542,1719790,19,53944,548243,11071062,0,0
36PTR,7547,742377,187,91067,1024113,11530304,3,2
36PTT,1180412,1,4859,4,144774,11964800,100739,11
36PTU,1613883,0,2869,3,202795,10613252,962777,21
36PTV,929722,196,26010,8286,1971,11934198,431820,63397
36PUC,1203,0,3,0,0,712163,203,12682028
36PUR,6865,12072,2320,67560,1908909,11397871,1,2
36PUT,553192,23,4199,58,161992,12036660,637086,2390
36PVC,60326,7,521530,103332,12,4404944,529084,7776365
36PVR,25032,41647,128,11234,373775,12943778,0,6
36PVU,1373581,20292,9881,72862,47152,8472924,3398493,415
36PVV,548578,41051,60588,164723,1142,9680598,2894257,4663
36PWA,54691,482,127146,52297,5321,4364127,8742622,48914
36PWB,140423,2,116609,11149,1513,8366690,4566835,192379
36PWT,140535,34,905,124,114662,11687733,1451604,3
36PWU,51019,0,3608,139,34637,4895627,8410392,178
36PWV,33463,1060,49734,85091,9291,2351195,10863645,2121
36PXA,52850,255,16479,733,3045,2668127,10642491,11620
36PXB,108494,0,166,15,76,10383543,2880520,22786
36PXU,52197,50,32242,221262,79950,9778607,3231135,157
36PYR,7783,197,12132,3344,5773543,7381240,217318,43
36PYS,2462,0,1206,36422,9621100,3692237,42111,62
36PYT,13409,4,894,206445,7960895,5212325,1331,297
36PYU,4489,212,123,2939,2949858,10428472,7834,1673
36PZC,304699,0,18044,300,39914,11879071,76793,1076779
36PZQ,16843,0,16033,4865,5967347,7186291,204044,177
36PZR,5083,10,19947,9320,5559465,7601124,200485,166
36PZT,1199,0,9276,2804,5832463,7278019,271650,189
36PZU,2659,0,1483,569,3939450,9241526,209819,94
37NBE,3271167,0,8,665,151403,8981196,39,991122
37NBF,974047,4268,555,21,2971022,9061248,111185,273254
37NCG,42376,702,25247,924406,3995754,7793410,610116,3589
37NDE,409742,0,3780,130,612043,12364318,5139,448
37NDG,7695,2,32643,75,7294474,5757458,302724,529
37NEE,8840,0,3152,5,72038,13310363,1166,36
37NEF,14922,0,2961,129,748776,12617893,10761,158
37NEG,4107,0,2980,97103,4435759,8529818,325468,365
37NEH,32813,1,21447,36392,6286509,4802071,2216023,344
37NEJ,64690,4,44792,14479,966417,6677732,5622709,4777
37NFE,24682,0,233,95,176628,13193191,546,225
37NFG,33572,1,48,964,1164044,12193327,1229,2415
37NGG,109562,0,102,1893,904615,12377019,1760,649
37NGH,879551,0,316,19,990810,11507048,16835,1021
37NGJ,68290,0,1041,2092,1633147,11569980,120928,122
37NHE,3179121,0,8273,4322,19391,10031339,20261,132893
37NHG,991143,2,527,4,1363332,11018511,10557,11524
37NHH,3623598,2,693,195,148394,9497720,12389,112609
37PBK,28534,22,18102,4839,4033362,8932726,377846,169
37PBL,7455,751,27886,128748,3443308,9058788,728488,176
37PBN,4952,120,35686,10100,1719882,10562572,1062061,227
37PBQ,984,0,3523,466,3231245,9534295,623925,1162
37PBS,1818820,0,2248,1040,47867,10392118,1071705,61802
37PCL,7216,204,33358,155244,3030412,7446169,2712726,10271
37PCM,63427,0,44936,6267,1538943,8356159,3373935,11933
37PDN,104960,0,27226,4348,305788,9547107,3223007,183164
37PDR,1706838,0,30790,5145,452570,9527124,1635400,37733
37PDS,2677091,0,45924,5937,330171,9596663,689222,50592
37PEK,253938,542,83873,151093,767692,7061125,5073169,4168
37PEL,186706,8,40078,16401,670852,7639849,4804945,36761
37PEP,465455,0,38602,19398,590428,9649692,2491493,140532
37PER,1163568,1,52551,1066,218999,9904550,1114630,940235
37PES,1665710,46,10804,446939,149852,7423876,144927,3553446
37PET,95394,130,3899,7152376,145642,2202816,5721,3789622
37PFK,133702,749,23191,1346,1734225,9688316,1812548,1523
37PFL,1186472,19232,14502,29736,603441,10131618,1377005,33594
37PFM,1186112,69291,9887,106948,664130,10012264,691583,655385
37PFP,694379,509,32,7591,6037,7621191,91127,4974734
37PFT,23,563,0,11798962,1,783712,61,812278
37PGM,557267,3885,2,10172,3577,9780306,210106,2830285
37PGQ,6226,154,5,129071,9061,1509602,4335,11737146
37PGR,12425,0,0,2527882,0,804395,407,10050491
37PGT,0,0,0,13382191,0,12403,0,1006
37PHM,520309,0,158,6,7364,8790328,193289,3884146
37PHN,63556,7,651,579023,2,3414019,27665,9310677
37PHP,40560,480,141,59202,102,4412789,31494,8850832
37PHQ,3562,250,873,2341819,0,1599286,4513,9445297
37PHS,0,290,9,13086281,0,165067,68,143885
37PHT,0,1879,1,12452294,0,290728,2818,647880
38NKK,3031707,0,2562,2106,66821,10040105,11546,240753
38NKL,4103971,0,489,0,219921,8984679,522,86018
38PKA,10,8,438,11858519,6,404943,66868,1064808
38PKR,441035,0,37235,44,401652,11360035,1150153,5446
38PKS,572988,0,6946,4,9515,8697292,84415,4024440
35NPE,878,4,5387,27625,11485400,1876305,1,0
35NPF,374,3,4534,6,12067767,1322915,1,0
35NPG,2,4,0,30,9836105,3559459,0,0
35NPJ,11561,45076,20059,4228,3166302,10148102,222,50
35NQG,54,121,8,1,9321949,4073467,0,0
35NQH,2639,3296,3106,3,5949641,7436832,81,2
35NRH,6715,35193,603,10051,2078084,11264877,72,5
35NRJ,2437,1150176,176,121675,184354,11936781,1,0
35PPM,2536957,776,735,81,178984,10675295,2657,115
35PPP,2067423,6,5418,1,57913,11036061,110284,118494
35PPS,58082,0,155,0,4153,4957084,2,8376124
35PPT,8466,0,0,0,3938,116912,265,13266019
35PQK,38516,914684,32,35569,396257,12010532,1,9
35PQM,556115,3745,1174,1264,304209,12518690,9585,818
35PQN,2762612,378,8691,43,98560,10440320,84879,117
35PQQ,3319742,0,3484,0,20584,9656972,294382,100436
35PQR,988060,0,1430,9,3089,12179260,20474,203278
35PQS,70245,33,23,11,1146,7315086,11,6009045
35PRK,10715,1496587,368,66705,668176,11153036,0,13
35PRL,77733,1057660,1629,74399,364850,11818971,308,50
35PRN,824148,0,443,7,177776,12271333,121885,8
35PRQ,978977,188,46224,8283,1295,11943705,362769,54159
35PRR,1313672,0,2114,0,2301,11232387,10354,834772
35PRS,126566,0,181,1,529,6884928,505,6382890
35PRT,9725,0,0,0,149,681249,169,12704308
36NTK,117,5,3161,12,10181384,3191423,19498,0
36NTL,335,0,290,534,7689850,5704549,42,0
36NTN,3806,458107,460,12853,2155029,10765320,15,10
36NVK,19383,1,3830,88,6406452,6952404,13440,2
36NVL,21119,197,198,0,1758519,11613887,1680,0
36NVN,1149,20,24,521,317743,13076143,0,0
36NVP,993,49,109,1897,796921,12595631,0,0
36NWK,42340,2,1018,22,3561035,9753735,37445,3
36NWL,60269,0,1336,0,2982392,10343527,7992,84
36NWM,6437,13,12,0,1001327,12387796,15,0
36NXK,803852,0,8154,1,1584160,10967023,24627,7783
36NXL,642112,1,164,1,1102318,11650590,346,68
36NXM,65996,1,26,10,3117635,10211812,101,19
36NXN,50383,72,8,1679,5286082,8057369,3,4
36NYK,1157329,0,5973,43,80588,10985388,7163,1159116
36NYN,28573,0,10447,593,8664021,4684054,7908,4
36NZK,1185164,439,127,4539743,8128,6042378,26,1619595
36NZL,1523015,9875,589,352821,1691591,9428156,41304,348249
36PTB,61752,0,273,1,18,5180343,5,8153208
36PTC,459,0,0,0,0,323911,0,13071230
36PTS,184956,3,1238,26,228659,12945629,35012,77
36PUA,200910,3650,467,1912,38,12677392,80706,430525
36PUB,108029,7911,319,2305,162,5512848,103908,7660118
36PUQ,840,559,301,133,2402403,10991364,0,0
36PUS,62829,9253,159,21769,441218,12856234,4138,0
36PUU,732733,0,6958,5,94035,9663214,2897502,1153
36PUV,416133,95,11348,4,3471,11891438,1072950,161
36PVA,77869,68988,59452,211808,234,7474817,5441712,60720
36PVB,165194,22608,85435,264191,1829,7103089,4430455,1322799
36PVQ,4361,29742,157,20467,1894812,11446061,0,0
36PVS,62759,29307,1248,122164,138726,13038318,3070,8
36PVT,440712,25635,3108,61844,75590,12408993,379717,1
36PWC,81269,0,154,560,0,9137602,23891,4152124
36PWQ,18706,82561,398,33166,1359633,11901136,0,0
36PWR,6010,96545,17,312,1552681,11740018,17,0
36PWS,16028,4,332,87,164068,13214702,344,35
36PXC,6185,0,171,1,0,10977169,95966,2316108
36PXQ,10113,339,8115,22384,6397375,6951322,5940,12
36PXR,5827,32,4626,1572,6272422,7095920,15197,4
36PXS,2618,0,2092,399,5084397,8300007,6079,8
36PXT,25848,536,2713,369416,1024708,11319356,652956,67
36PXV,32106,741,30931,38070,137781,5777873,7374466,3632
36PYA,197927,0,43686,2065,4852,3062064,10070686,14320
36PYB,205570,0,11053,6184,232,8033363,4959189,180009
36PYC,17821,1,7544,6242,4363,7473031,2038343,3848255
36PYQ,8551,0,12466,3050,7237218,6085239,49052,24
36PYV,117185,891,1510,1867,359472,7304618,5609682,375
36PZA,302437,0,16728,161031,154738,6541670,6193654,25342
